688981,688599,688506,688472,688396,688303,688271,688256,688223,688187,688169,688126,688111,688082,688047,688041,688036,688012,688009,688008,605499,605117,603993,603986,603833,603806,603799,603501,603392,603369,603296,603288,603260,603259,603195,603019,601998,601995,601988,601985,601939,601919,601916,601901,601899,601898,601888,601881,601878,601877,601872,601868,601865,601857,601838,601825,601818,601816,601808,601800,601799,601788,601766,601728,601699,601698,601689,601688,601669,601668,601658,601633,601628,601618,601607,601601,601600,601398,601390,601377,601360,601336,601328,601319,601318,601298,601288,601238,601236,601229,601225,601211,601186,601169,601166,601138,601136,601127,601117,601111,601100,601088,601077,601066,601059,601058,601021,601012,601009,601006,600999,600989,600958,600941,600938,600926,600919,600918,600905,600900,600893,600887,600886,600875,600845,600809,600803,600795,600760,600741,600690,600674,600660,600600,600588,600585,600584,600570,600547,600519,600515,600489,600482,600460,600438,600436,600426,600415,600406,600377,600372,600362,600346,600332,600309,600276,600233,600219,600196,600188,600183,600176,600161,600160,600150,600115,600111,600104,600089,600085,600066,600061,600050,600048,600039,600036,600031,600030,600029,600028,600027,600026,600025,600023,600019,600018,600016,600015,600011,600010,600009,600000,302132,301269,301236,300999,300979,300896,300832,300782,300760,300759,300750,300661,300628,300502,300498,300442,300433,300418,300413,300408,300394,300347,300316,300308,300274,300124,300122,300059,300033,300015,300014,003816,002938,002920,002916,002736,002714,002709,002648,002601,002600,002594,002493,002475,002466,002463,002460,002459,002422,002415,002371,002352,002311,002304,002252,002241,002236,002230,002180,002179,002142,002129,002074,002050,002049,002028,002027,002001,001979,001965,001391,001289,000999,000983,000977,000975,000963,000938,000895,000876,000858,000807,000800,000792,000786,000776,000768,000725,000708,000661,000651,000630,000625,000617,000596,000568,000538,000425,000408,000338,000333,000301,000166,000157,000100,000063,000002,000001,沪深300,交易日期
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,1,1,1,1,1,0,0,0,3,1,0,0,0,1,1,4,0,0,2,4,1,3,2,2,2,3,0,0,0,1,4,3,1,0,3,1,0,3,1,1,3,0,1,1,0,3,1,0,0,2,0,2,1,0,0,1,4,2,2,2,2,3,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,0,2,2,2,2,1,2,0,1,2,0,3,2,2,2,1,4,1,2,3,2,0,2,1,1,1,3,0,1,4,0,1,2,2,0,2,0,1,3,2,0,2,2005Q1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,4,1,0,3,0,3,1,1,2,0,0,2,2,2,3,2,0,3,0,3,2,1,4,4,1,0,1,3,2,1,1,4,0,1,0,2,1,0,0,3,0,0,3,1,0,2,2,1,3,0,2,2,1,3,2,4,0,0,1,0,2,2,0,2,3,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,0,3,3,2,2,2,2,2,0,1,0,2,0,3,3,3,0,0,2,0,0,2,0,0,0,3,1,3,2,0,2,3,0,1,2,2,0,2,3,0,0,0,3,2,2005Q2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,3,3,4,2,2,4,3,1,3,1,1,4,3,4,3,3,3,3,3,4,4,2,3,1,4,4,3,1,4,3,4,2,4,3,2,2,2,3,3,4,4,3,0,3,4,4,2,1,3,1,2,2,2,0,1,0,3,1,3,2,2,0,0,3,3,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,0,2,2,2,2,2,2,2,1,3,2,0,3,2,4,2,3,4,2,4,4,3,1,2,3,0,2,3,4,3,4,4,2,2,3,2,2,2,4,3,1,2,2005Q3
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,1,1,0,1,2,1,0,2,1,4,1,0,3,1,0,2,1,1,4,1,1,2,2,1,1,1,2,1,4,1,0,2,1,1,4,1,1,3,0,2,2,0,1,0,2,2,3,2,2,2,3,1,3,3,2,0,2,2,1,1,0,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,3,0,4,2,2,2,2,1,0,1,1,0,1,1,1,1,2,3,2,4,1,4,0,3,1,2,0,0,1,2,0,2,3,1,2,2,2,2,2,3,2,4,3,2,2005Q4
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,4,2,4,2,4,4,1,1,0,4,4,2,3,3,2,2,2,4,4,2,4,0,0,3,4,1,4,4,2,4,4,3,3,4,4,2,4,2,4,2,4,4,0,4,2,4,2,4,1,3,3,1,2,3,3,3,4,1,3,1,3,2,2,2,1,4,4,2,1,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,3,2,3,2,2,2,2,3,4,0,3,3,0,4,2,1,4,3,4,2,3,1,4,2,1,2,4,4,2,3,4,4,3,2,2,2,4,2,4,2,3,4,2,2,2006Q1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,3,4,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,0,4,4,4,2,3,4,4,3,4,2,4,4,4,4,4,3,3,4,4,4,4,4,1,2,4,4,4,4,3,4,4,3,2,2,3,4,3,0,1,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,2,2,4,3,3,4,4,4,4,4,4,1,2,4,3,4,4,3,4,4,4,3,3,4,4,4,3,4,4,2,2,4,2,4,2,1,0,3,2,2006Q2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,1,1,3,0,2,2,0,2,1,3,0,2,2,2,3,3,2,1,2,2,1,1,1,2,2,3,3,1,1,0,1,0,3,2,3,3,4,0,0,2,0,2,0,3,2,3,1,2,1,2,0,2,4,3,4,3,1,3,3,0,4,2,2,1,1,4,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,1,2,2,2,2,1,0,3,1,2,2,2,1,1,2,1,1,1,2,4,1,2,1,1,1,1,1,2,2,1,2,0,2,2,3,2,0,1,3,4,3,2,2006Q3
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,1,4,4,4,3,4,1,4,2,4,4,2,4,3,4,4,3,4,4,4,4,3,1,1,4,3,4,3,0,3,1,3,1,1,4,4,2,4,2,3,3,4,4,2,4,4,4,4,3,3,4,1,4,4,1,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,3,0,0,2,2,2,2,4,4,0,3,0,0,2,4,4,4,4,4,1,4,3,0,3,3,4,3,4,3,4,4,4,3,3,2,2,4,2,4,2,4,4,4,2,2006Q4
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,4,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,1,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,2,2,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,2,4,3,4,4,4,4,2,4,4,4,4,4,4,4,3,4,3,3,4,4,2,2,4,2,4,4,3,3,4,2,2007Q1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,4,2,4,1,2,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,3,3,4,3,4,4,3,4,4,4,4,1,2,4,4,4,4,4,0,2,4,4,4,4,3,1,4,0,2,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,1,2,4,4,4,4,4,3,4,4,4,2,2,3,0,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,0,4,0,1,2,2,2,2,4,4,0,3,4,1,4,3,4,4,4,4,3,2,4,0,2,1,4,4,3,4,4,4,4,1,4,4,2,4,2,4,2,4,4,4,2,2007Q2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,4,4,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,4,4,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,4,2,3,4,4,4,4,4,4,4,3,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,1,4,0,1,4,4,4,4,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,3,4,3,4,4,4,4,4,2,2,4,4,4,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,3,3,4,4,2,2,2,2,4,4,4,4,3,4,0,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,4,4,1,4,4,4,2,1,2,3,4,2,4,4,2,2007Q3
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,1,4,0,4,4,2,2,2,4,2,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,3,1,1,1,1,1,1,1,4,3,1,3,0,1,1,0,4,1,0,1,1,2,2,4,2,3,1,2,0,3,3,1,4,3,0,1,1,2,3,2,3,1,3,1,1,4,1,2,4,4,0,1,2,3,1,3,4,0,2,2,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,4,4,4,3,4,1,4,2,2,2,2,1,1,1,2,3,2,3,1,3,0,1,4,2,2,1,3,0,2,3,0,0,0,2,3,2,1,0,1,2,1,2,4,2,3,1,1,2,2007Q4
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,0,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,2,2,0,2,0,2,2,2,2,2,2,2,3,0,0,2,2,2,2,0,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,4,0,3,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,4,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,1,3,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,2,1,1,0,2,2008Q1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,0,2,2,3,1,2,2,2,2,0,2,2,0,2,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,2,2,0,2,1,2,2,2,2,2,2,2,1,2,0,2,2,2,2,0,2,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,4,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,3,0,0,2,2008Q2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,2,2,0,0,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,4,2,0,2,2,2,2,2,2,2,3,2,0,0,0,0,3,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,0,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,4,0,2,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,3,0,0,0,2,0,3,0,0,2,2,0,1,1,1,3,0,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,2,3,0,0,2,2,2,2,0,0,0,0,0,0,0,3,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,3,3,2,2,2,0,2,3,0,0,0,0,2,2008Q3
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,0,2,2,3,0,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,4,2,0,2,2,2,2,2,2,2,0,2,4,0,0,0,1,2,2,2,0,2,0,2,2,2,2,2,2,2,3,3,1,2,2,2,2,0,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,3,1,3,0,1,2,0,2,2,0,3,1,2,0,1,4,0,0,3,0,0,0,3,1,4,3,2,0,0,2,0,0,3,2,0,3,0,1,0,4,0,0,1,0,0,4,0,0,0,1,1,3,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,4,4,4,1,2,4,3,1,3,3,1,2,2,2,2,2,1,1,0,3,1,4,0,0,0,3,0,1,2,1,0,0,4,2,0,1,0,2,0,3,1,0,0,2,0,2,0,1,1,2,0,2,2008Q4
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,4,2,2,4,4,2,2,2,2,4,2,2,3,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,4,4,4,3,2,2,2,2,4,2,4,2,2,2,2,2,2,2,1,4,4,2,2,2,2,4,2,3,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,4,4,3,4,4,3,4,4,2,2,4,4,4,4,3,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,4,4,4,4,4,3,4,4,2,2,2,2,3,4,4,4,3,4,1,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2,4,2,4,4,4,4,4,2,2009Q1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,3,2,2,1,4,2,2,2,2,2,2,2,4,2,2,2,2,3,2,2,2,4,2,4,2,2,2,2,2,2,2,4,2,4,4,3,4,4,2,2,2,4,2,4,2,2,2,2,2,2,2,3,4,4,2,2,2,2,3,2,4,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,1,4,4,2,2,4,4,2,3,4,3,4,0,4,4,3,4,3,3,4,4,4,4,2,2,0,3,3,4,4,3,2,4,4,2,2,2,4,3,2,4,1,0,4,3,3,1,2,4,1,2,3,4,4,4,3,4,4,3,2,4,2,3,2,2,4,2,4,3,2,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,4,0,2,1,4,3,4,3,2,2,2,2,2,4,4,4,3,1,3,3,4,3,4,2,4,2,2,3,4,2,4,4,3,4,4,4,1,3,2,3,2,4,2,3,3,2,4,4,2,2009Q2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,1,2,2,0,1,2,2,2,2,0,2,2,1,2,2,2,2,0,2,2,2,0,2,1,2,2,2,2,3,2,2,2,2,2,2,2,0,0,2,2,2,1,2,2,2,2,2,2,2,2,2,0,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,0,4,2,3,2,1,1,2,4,0,4,3,2,2,2,3,2,3,1,0,0,3,0,4,2,1,3,1,2,2,1,1,3,4,4,1,3,3,4,2,3,2,3,2,4,4,3,2,4,4,1,0,1,0,3,1,1,3,1,0,2,2,1,1,0,0,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,1,1,2,0,3,3,1,3,1,4,2,2,2,2,3,2,1,0,4,1,3,3,3,4,3,1,4,2,3,0,3,4,2,0,4,0,4,2,4,1,3,4,2,1,2,3,1,4,0,1,2,2009Q3
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,3,2,2,3,4,4,2,2,2,3,2,2,3,2,2,2,2,3,2,2,4,4,2,4,2,2,2,2,2,2,2,3,1,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,2,2,2,2,4,2,3,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,4,4,3,1,4,4,4,3,4,4,4,2,4,4,4,3,4,4,4,2,4,3,3,4,4,4,4,3,4,4,2,3,4,4,4,4,3,4,4,4,4,4,2,4,3,3,2,4,3,4,4,3,3,1,4,4,3,4,4,4,3,4,2,2,4,3,3,4,3,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,3,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,3,3,2,4,3,4,4,4,4,4,4,4,4,4,3,3,4,2,4,2,3,4,3,2,4,2,2009Q4
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,3,2,1,2,2,1,1,3,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,0,1,2,2,2,1,4,2,0,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,4,1,2,2,1,1,3,2,0,0,1,0,1,3,1,4,3,0,1,4,0,2,4,3,1,0,3,4,3,2,1,4,3,2,1,2,0,3,1,3,3,1,4,1,4,2,0,0,3,1,3,0,1,4,1,1,1,4,0,1,1,2,2,0,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,3,4,3,3,2,2,1,4,2,3,4,3,3,1,2,2,2,2,4,1,4,2,4,3,1,0,1,1,0,1,3,4,1,1,2,4,1,0,0,0,3,0,1,3,2,3,2,1,2,1,3,1,0,1,2,2010Q1
